LOAN_STATUS,STATUS,FUNDED_AMOUNT,LOAN_AMOUNT,BORROWER_HDI,GDP_2017,LENDER_TERM,NUM_LENDERS_TOTAL,LEAD_IS_FEMALE,DEFAULT_RATE,LOANS_POSTED,PORTFOLIO_YIELD,PROFITABILITY,PARTNER_RATING,TOTAL_AMOUNT_RAISED_BY_PARTNER
funded,1,100,100,0.532,2175.656276,14,4,0,0,13748,0,5.8,3,2319125
funded,1,100,100,0.532,2175.656276,14,3,0,0,13748,0,5.8,3,2319125
funded,1,250,250,0.532,2175.656276,20,10,0,0,13748,0,5.8,3,2319125
funded,1,75,75,0.532,2175.656276,14,3,0,0,13748,0,5.8,3,2319125
funded,1,225,225,0.532,2175.656276,14,8,0,0,13748,0,5.8,3,2319125
funded,1,125,125,0.532,2175.656276,14,3,0,0,13748,0,5.8,3,2319125
funded,1,100,100,0.532,2175.656276,14,4,1,0,13748,0,5.8,3,2319125
funded,1,75,75,0.532,2175.656276,14,1,1,0,13748,0,5.8,3,2319125
funded,1,125,125,0.532,2175.656276,14,2,1,0,13748,0,5.8,3,2319125
funded,1,50,50,0.532,2175.656276,14,1,1,0,13748,0,5.8,3,2319125
funded,1,150,150,0.532,2175.656276,14,4,0,0,13748,0,5.8,3,2319125
funded,1,150,150,0.532,2175.656276,14,4,0,0,13748,0,5.8,3,2319125
funded,1,75,75,0.532,2175.656276,20,2,1,0,13748,0,5.8,3,2319125
funded,1,75,75,0.532,2175.656276,14,3,0,0,13748,0,5.8,3,2319125
funded,1,125,125,0.532,2175.656276,14,4,0,0,13748,0,5.8,3,2319125
funded,1,100,100,0.532,2175.656276,14,4,1,0,13748,0,5.8,3,2319125
funded,1,325,325,0.532,2175.656276,2,11,0,0,13748,0,5.8,3,2319125
funded,1,50,50,0.532,2175.656276,14,2,1,0,13748,0,5.8,3,2319125
funded,1,150,150,0.532,2175.656276,19,6,0,0,13748,0,5.8,3,2319125
funded,1,50,50,0.532,2175.656276,14,2,1,0,13748,0,5.8,3,2319125
funded,1,100,100,0.532,2175.656276,14,4,0,0,13748,0,5.8,3,2319125
funded,1,100,100,0.532,2175.656276,14,4,1,0,13748,0,5.8,3,2319125
funded,1,175,175,0.532,2175.656276,14,3,0,0,13748,0,5.8,3,2319125
funded,1,100,100,0.532,2175.656276,14,4,1,0,13748,0,5.8,3,2319125
funded,1,325,325,0.532,2175.656276,19,12,0,0,13748,0,5.8,3,2319125
funded,1,100,100,0.532,2175.656276,14,2,0,0,13748,0,5.8,3,2319125
funded,1,50,50,0.532,2175.656276,18,2,0,0,13748,0,5.8,3,2319125
funded,1,75,75,0.532,2175.656276,14,2,0,0,13748,0,5.8,3,2319125
funded,1,100,100,0.532,2175.656276,14,3,0,0,13748,0,5.8,3,2319125
funded,1,300,300,0.532,2175.656276,14,12,0,0,13748,0,5.8,3,2319125
funded,1,75,75,0.532,2175.656276,14,3,1,0,13748,0,5.8,3,2319125
funded,1,125,125,0.532,2175.656276,14,4,1,0,13748,0,5.8,3,2319125
funded,1,925,925,0.532,2175.656276,14,26,0,0,13748,0,5.8,3,2319125
funded,1,50,50,0.532,2175.656276,14,2,1,0,13748,0,5.8,3,2319125
funded,1,75,75,0.532,2175.656276,14,3,0,0,13748,0,5.8,3,2319125
funded,1,175,175,0.532,2175.656276,14,5,0,0,13748,0,5.8,3,2319125
funded,1,150,150,0.532,2175.656276,14,6,0,0,13748,0,5.8,3,2319125
funded,1,475,475,0.532,2175.656276,18,18,0,0,13748,0,5.8,3,2319125
funded,1,200,200,0.532,2175.656276,14,7,0,0,13748,0,5.8,3,2319125
funded,1,75,75,0.532,2175.656276,14,3,0,0,13748,0,5.8,3,2319125
funded,1,1475,1475,0.532,2175.656276,14,53,0,0,13748,0,5.8,3,2319125
funded,1,200,200,0.532,2175.656276,14,8,0,0,13748,0,5.8,3,2319125
funded,1,100,100,0.532,2175.656276,14,3,0,0,13748,0,5.8,3,2319125
funded,1,200,200,0.532,2175.656276,2,6,1,0,13748,0,5.8,3,2319125
funded,1,250,250,0.532,2175.656276,14,10,0,0,13748,0,5.8,3,2319125
funded,1,225,225,0.532,2175.656276,14,8,0,0,13748,0,5.8,3,2319125
funded,1,75,75,0.532,2175.656276,14,2,0,0,13748,0,5.8,3,2319125
funded,1,75,75,0.532,2175.656276,14,3,1,0,13748,0,5.8,3,2319125
funded,1,225,225,0.532,2175.656276,19,8,0,0,13748,0,5.8,3,2319125
funded,1,150,150,0.532,2175.656276,14,5,0,0,13748,0,5.8,3,2319125
funded,1,125,125,0.532,2175.656276,14,4,0,0,13748,0,5.8,3,2319125
funded,1,200,200,0.532,2175.656276,14,7,0,0,13748,0,5.8,3,2319125
funded,1,150,150,0.532,2175.656276,18,1,0,0,13748,0,5.8,3,2319125
funded,1,200,200,0.532,2175.656276,14,8,0,0,13748,0,5.8,3,2319125
funded,1,150,150,0.532,2175.656276,14,6,0,0,13748,0,5.8,3,2319125
funded,1,225,225,0.532,2175.656276,14,9,0,0,13748,0,5.8,3,2319125
funded,1,125,125,0.532,2175.656276,19,3,0,0,13748,0,5.8,3,2319125
funded,1,200,200,0.532,2175.656276,14,7,0,0,13748,0,5.8,3,2319125
funded,1,125,125,0.532,2175.656276,14,3,0,0,13748,0,5.8,3,2319125
funded,1,100,100,0.532,2175.656276,14,2,1,0,13748,0,5.8,3,2319125
funded,1,675,675,0.532,2175.656276,14,24,0,0,13748,0,5.8,3,2319125
funded,1,125,125,0.532,2175.656276,14,4,0,0,13748,0,5.8,3,2319125
funded,1,75,75,0.532,2175.656276,14,2,0,0,13748,0,5.8,3,2319125
funded,1,100,100,0.532,2175.656276,14,3,0,0,13748,0,5.8,3,2319125
funded,1,75,75,0.532,2175.656276,14,3,0,0,13748,0,5.8,3,2319125
funded,1,125,125,0.532,2175.656276,14,4,0,0,13748,0,5.8,3,2319125
funded,1,175,175,0.532,2175.656276,20,7,0,0,13748,0,5.8,3,2319125
funded,1,300,300,0.532,2175.656276,14,9,0,0,13748,0,5.8,3,2319125
funded,1,125,125,0.532,2175.656276,14,5,0,0,13748,0,5.8,3,2319125
funded,1,125,125,0.532,2175.656276,14,4,0,0,13748,0,5.8,3,2319125
funded,1,475,475,0.532,2175.656276,14,19,1,0,13748,0,5.8,3,2319125
funded,1,125,125,0.532,2175.656276,14,5,0,0,13748,0,5.8,3,2319125
funded,1,75,75,0.532,2175.656276,14,3,1,0,13748,0,5.8,3,2319125
funded,1,100,100,0.532,2175.656276,14,4,0,0,13748,0,5.8,3,2319125
funded,1,125,125,0.532,2175.656276,14,5,0,0,13748,0,5.8,3,2319125
funded,1,325,325,0.532,2175.656276,14,11,0,0,13748,0,5.8,3,2319125
funded,1,75,75,0.532,2175.656276,14,3,0,0,13748,0,5.8,3,2319125
funded,1,175,175,0.532,2175.656276,14,6,0,0,13748,0,5.8,3,2319125
funded,1,75,75,0.532,2175.656276,14,3,0,0,13748,0,5.8,3,2319125
funded,1,225,225,0.532,2175.656276,14,2,0,0,13748,0,5.8,3,2319125
funded,1,625,625,0.532,2175.656276,19,20,0,0,13748,0,5.8,3,2319125
expired,0,100,175,0.532,2175.656276,14,4,0,0,13748,0,5.8,3,2319125
expired,0,75,175,0.532,2175.656276,14,3,0,0,13748,0,5.8,3,2319125
expired,0,800,950,0.532,2175.656276,20,13,0,0,13748,0,5.8,3,2319125
expired,0,200,575,0.532,2175.656276,14,8,0,0,13748,0,5.8,3,2319125
expired,0,300,575,0.532,2175.656276,14,10,0,0,13748,0,5.8,3,2319125
funded,1,400,400,0.532,2175.656276,15,11,0,0,13748,0,5.8,3,2319125
funded,1,200,200,0.532,2175.656276,19,8,0,0,13748,0,5.8,3,2319125
funded,1,75,75,0.532,2175.656276,19,2,0,0,13748,0,5.8,3,2319125
funded,1,125,125,0.532,2175.656276,15,5,0,0,13748,0,5.8,3,2319125
funded,1,350,350,0.532,2175.656276,15,13,0,0,13748,0,5.8,3,2319125
funded,1,600,600,0.532,2175.656276,15,23,0,0,13748,0,5.8,3,2319125
funded,1,175,175,0.532,2175.656276,19,5,0,0,13748,0,5.8,3,2319125
funded,1,100,100,0.532,2175.656276,19,4,0,0,13748,0,5.8,3,2319125
funded,1,75,75,0.532,2175.656276,19,3,1,0,13748,0,5.8,3,2319125
funded,1,175,175,0.532,2175.656276,19,7,0,0,13748,0,5.8,3,2319125
funded,1,100,100,0.532,2175.656276,19,3,1,0,13748,0,5.8,3,2319125
funded,1,525,525,0.532,2175.656276,15,20,0,0,13748,0,5.8,3,2319125
funded,1,175,175,0.532,2175.656276,19,3,1,0,13748,0,5.8,3,2319125
funded,1,75,75,0.532,2175.656276,19,3,0,0,13748,0,5.8,3,2319125
funded,1,100,100,0.532,2175.656276,19,1,0,0,13748,0,5.8,3,2319125
funded,1,150,150,0.532,2175.656276,15,6,0,0,13748,0,5.8,3,2319125
funded,1,175,175,0.532,2175.656276,15,6,0,0,13748,0,5.8,3,2319125
funded,1,100,100,0.532,2175.656276,15,4,1,0,13748,0,5.8,3,2319125
funded,1,150,150,0.532,2175.656276,19,6,0,0,13748,0,5.8,3,2319125
funded,1,250,250,0.532,2175.656276,19,7,0,0,13748,0,5.8,3,2319125
funded,1,375,375,0.532,2175.656276,14,13,0,0,13748,0,5.8,3,2319125
funded,1,600,600,0.532,2175.656276,15,22,0,0,13748,0,5.8,3,2319125
funded,1,250,250,0.532,2175.656276,19,6,0,0,13748,0,5.8,3,2319125
funded,1,100,100,0.532,2175.656276,19,3,0,0,13748,0,5.8,3,2319125
funded,1,300,300,0.532,2175.656276,19,9,0,0,13748,0,5.8,3,2319125
funded,1,250,250,0.532,2175.656276,19,7,0,0,13748,0,5.8,3,2319125
funded,1,100,100,0.532,2175.656276,19,4,0,0,13748,0,5.8,3,2319125
funded,1,25,25,0.532,2175.656276,19,1,1,0,13748,0,5.8,3,2319125
funded,1,200,200,0.532,2175.656276,15,7,0,0,13748,0,5.8,3,2319125
funded,1,350,350,0.532,2175.656276,19,12,0,0,13748,0,5.8,3,2319125
funded,1,250,250,0.532,2175.656276,20,7,0,0,13748,0,5.8,3,2319125
funded,1,275,275,0.532,2175.656276,19,9,0,0,13748,0,5.8,3,2319125
funded,1,50,50,0.532,2175.656276,19,2,1,0,13748,0,5.8,3,2319125
funded,1,100,100,0.532,2175.656276,19,4,0,0,13748,0,5.8,3,2319125
funded,1,1375,1375,0.532,2175.656276,14,55,0,0,13748,0,5.8,3,2319125
funded,1,75,75,0.532,2175.656276,19,1,0,0,13748,0,5.8,3,2319125
funded,1,75,75,0.532,2175.656276,19,3,0,0,13748,0,5.8,3,2319125
funded,1,225,225,0.532,2175.656276,20,9,0,0,13748,0,5.8,3,2319125
funded,1,150,150,0.532,2175.656276,19,3,0,0,13748,0,5.8,3,2319125
funded,1,100,100,0.532,2175.656276,19,1,0,0,13748,0,5.8,3,2319125
funded,1,50,50,0.532,2175.656276,19,2,0,0,13748,0,5.8,3,2319125
funded,1,125,125,0.532,2175.656276,15,5,0,0,13748,0,5.8,3,2319125
funded,1,200,200,0.532,2175.656276,19,8,0,0,13748,0,5.8,3,2319125
funded,1,100,100,0.532,2175.656276,19,4,0,0,13748,0,5.8,3,2319125
funded,1,175,175,0.532,2175.656276,15,4,0,0,13748,0,5.8,3,2319125
funded,1,200,200,0.532,2175.656276,19,7,0,0,13748,0,5.8,3,2319125
funded,1,400,400,0.532,2175.656276,14,12,0,0,13748,0,5.8,3,2319125
funded,1,175,175,0.532,2175.656276,19,4,0,0,13748,0,5.8,3,2319125
funded,1,200,200,0.532,2175.656276,19,7,0,0,13748,0,5.8,3,2319125
funded,1,250,250,0.532,2175.656276,19,8,0,0,13748,0,5.8,3,2319125
funded,1,275,275,0.532,2175.656276,15,11,0,0,13748,0,5.8,3,2319125
funded,1,175,175,0.532,2175.656276,19,1,0,0,13748,0,5.8,3,2319125
funded,1,325,325,0.532,2175.656276,19,9,0,0,13748,0,5.8,3,2319125
funded,1,125,125,0.532,2175.656276,19,5,0,0,13748,0,5.8,3,2319125
funded,1,75,75,0.532,2175.656276,19,3,0,0,13748,0,5.8,3,2319125
funded,1,200,200,0.532,2175.656276,19,7,0,0,13748,0,5.8,3,2319125
funded,1,300,300,0.532,2175.656276,15,10,0,0,13748,0,5.8,3,2319125
funded,1,100,100,0.532,2175.656276,19,4,0,0,13748,0,5.8,3,2319125
funded,1,300,300,0.532,2175.656276,15,11,0,0,13748,0,5.8,3,2319125
funded,1,525,525,0.532,2175.656276,15,13,0,0,13748,0,5.8,3,2319125
funded,1,1250,1250,0.532,2175.656276,15,35,0,0,13748,0,5.8,3,2319125
funded,1,300,300,0.532,2175.656276,19,11,0,0,13748,0,5.8,3,2319125
funded,1,150,150,0.532,2175.656276,19,5,0,0,13748,0,5.8,3,2319125
funded,1,425,425,0.532,2175.656276,15,16,0,0,13748,0,5.8,3,2319125
funded,1,75,75,0.532,2175.656276,19,3,0,0,13748,0,5.8,3,2319125
funded,1,75,75,0.532,2175.656276,3,1,0,0,13748,0,5.8,3,2319125
funded,1,125,125,0.532,2175.656276,15,5,0,0,13748,0,5.8,3,2319125
funded,1,150,150,0.532,2175.656276,19,5,0,0,13748,0,5.8,3,2319125
funded,1,175,175,0.532,2175.656276,19,7,0,0,13748,0,5.8,3,2319125
funded,1,175,175,0.532,2175.656276,19,6,0,0,13748,0,5.8,3,2319125
funded,1,75,75,0.532,2175.656276,19,3,0,0,13748,0,5.8,3,2319125
funded,1,75,75,0.532,2175.656276,19,3,0,0,13748,0,5.8,3,2319125
funded,1,200,200,0.532,2175.656276,15,6,0,0,13748,0,5.8,3,2319125
funded,1,325,325,0.532,2175.656276,15,12,0,0,13748,0,5.8,3,2319125
funded,1,300,300,0.532,2175.656276,15,9,0,0,13748,0,5.8,3,2319125
funded,1,250,250,0.532,2175.656276,15,8,0,0,13748,0,5.8,3,2319125
funded,1,425,425,0.532,2175.656276,15,6,0,0,13748,0,5.8,3,2319125
funded,1,250,250,0.532,2175.656276,19,9,0,0,13748,0,5.8,3,2319125
funded,1,50,50,0.532,2175.656276,19,1,0,0,13748,0,5.8,3,2319125
funded,1,200,200,0.532,2175.656276,19,7,0,0,13748,0,5.8,3,2319125
funded,1,150,150,0.532,2175.656276,19,5,0,0,13748,0,5.8,3,2319125
funded,1,250,250,0.532,2175.656276,15,7,0,0,13748,0,5.8,3,2319125
funded,1,175,175,0.532,2175.656276,19,7,0,0,13748,0,5.8,3,2319125
funded,1,150,150,0.532,2175.656276,19,4,1,0,13748,0,5.8,3,2319125
funded,1,425,425,0.532,2175.656276,15,8,0,0,13748,0,5.8,3,2319125
funded,1,75,75,0.532,2175.656276,19,1,0,0,13748,0,5.8,3,2319125
funded,1,75,75,0.532,2175.656276,19,3,1,0,13748,0,5.8,3,2319125
funded,1,375,375,0.532,2175.656276,19,12,0,0,13748,0,5.8,3,2319125
funded,1,175,175,0.532,2175.656276,15,3,0,0,13748,0,5.8,3,2319125
funded,1,175,175,0.532,2175.656276,19,4,0,0,13748,0,5.8,3,2319125
funded,1,200,200,0.532,2175.656276,15,7,0,0,13748,0,5.8,3,2319125
funded,1,350,350,0.532,2175.656276,15,12,0,0,13748,0,5.8,3,2319125
funded,1,300,300,0.532,2175.656276,19,10,0,0,13748,0,5.8,3,2319125
funded,1,175,175,0.532,2175.656276,15,5,0,0,13748,0,5.8,3,2319125
funded,1,375,375,0.532,2175.656276,19,14,0,0,13748,0,5.8,3,2319125
funded,1,200,200,0.532,2175.656276,15,7,0,0,13748,0,5.8,3,2319125
funded,1,75,75,0.532,2175.656276,19,3,0,0,13748,0,5.8,3,2319125
funded,1,150,150,0.532,2175.656276,19,6,0,0,13748,0,5.8,3,2319125
funded,1,100,100,0.532,2175.656276,19,4,0,0,13748,0,5.8,3,2319125
funded,1,250,250,0.532,2175.656276,15,10,0,0,13748,0,5.8,3,2319125
funded,1,675,675,0.532,2175.656276,19,24,0,0,13748,0,5.8,3,2319125
funded,1,250,250,0.532,2175.656276,19,8,0,0,13748,0,5.8,3,2319125
funded,1,275,275,0.532,2175.656276,19,10,0,0,13748,0,5.8,3,2319125
funded,1,350,350,0.532,2175.656276,19,10,0,0,13748,0,5.8,3,2319125
funded,1,225,225,0.532,2175.656276,14,9,0,0,13748,0,5.8,3,2319125
funded,1,200,200,0.532,2175.656276,19,8,0,0,13748,0,5.8,3,2319125
funded,1,100,100,0.532,2175.656276,19,4,0,0,13748,0,5.8,3,2319125
funded,1,50,50,0.532,2175.656276,14,1,1,0,13748,0,5.8,3,2319125
funded,1,1300,1300,0.532,2175.656276,19,37,0,0,13748,0,5.8,3,2319125
funded,1,200,200,0.532,2175.656276,15,7,0,0,13748,0,5.8,3,2319125
funded,1,575,575,0.532,2175.656276,15,19,0,0,13748,0,5.8,3,2319125
funded,1,100,100,0.532,2175.656276,19,3,0,0,13748,0,5.8,3,2319125
funded,1,175,175,0.532,2175.656276,15,7,0,0,13748,0,5.8,3,2319125
funded,1,125,125,0.532,2175.656276,15,2,0,0,13748,0,5.8,3,2319125
funded,1,175,175,0.532,2175.656276,15,5,0,0,13748,0,5.8,3,2319125
funded,1,50,50,0.532,2175.656276,19,2,0,0,13748,0,5.8,3,2319125
funded,1,50,50,0.532,2175.656276,19,2,0,0,13748,0,5.8,3,2319125
funded,1,100,100,0.532,2175.656276,19,3,0,0,13748,0,5.8,3,2319125
funded,1,350,350,0.532,2175.656276,15,13,0,0,13748,0,5.8,3,2319125
funded,1,400,400,0.532,2175.656276,14,3,0,0,13748,0,5.8,3,2319125
funded,1,125,125,0.532,2175.656276,19,4,0,0,13748,0,5.8,3,2319125
funded,1,250,250,0.532,2175.656276,19,6,0,0,13748,0,5.8,3,2319125
funded,1,250,250,0.532,2175.656276,15,2,0,0,13748,0,5.8,3,2319125
funded,1,375,375,0.532,2175.656276,19,6,0,0,13748,0,5.8,3,2319125
funded,1,100,100,0.532,2175.656276,19,4,0,0,13748,0,5.8,3,2319125
funded,1,200,200,0.532,2175.656276,15,8,1,0,13748,0,5.8,3,2319125
funded,1,100,100,0.532,2175.656276,19,4,0,0,13748,0,5.8,3,2319125
funded,1,125,125,0.532,2175.656276,20,2,0,0,13748,0,5.8,3,2319125
funded,1,125,125,0.532,2175.656276,15,5,0,0,13748,0,5.8,3,2319125
funded,1,275,275,0.532,2175.656276,19,8,0,0,13748,0,5.8,3,2319125
funded,1,50,50,0.532,2175.656276,14,2,1,0,13748,0,5.8,3,2319125
funded,1,125,125,0.532,2175.656276,19,4,0,0,13748,0,5.8,3,2319125
funded,1,250,250,0.532,2175.656276,15,8,0,0,13748,0,5.8,3,2319125
funded,1,100,100,0.532,2175.656276,19,3,0,0,13748,0,5.8,3,2319125
funded,1,100,100,0.532,2175.656276,19,3,0,0,13748,0,5.8,3,2319125
funded,1,125,125,0.532,2175.656276,15,4,0,0,13748,0,5.8,3,2319125
funded,1,575,575,0.532,2175.656276,15,11,0,0,13748,0,5.8,3,2319125
funded,1,225,225,0.532,2175.656276,15,7,1,0,13748,0,5.8,3,2319125
funded,1,175,175,0.532,2175.656276,19,5,0,0,13748,0,5.8,3,2319125
funded,1,100,100,0.532,2175.656276,20,1,0,0,13748,0,5.8,3,2319125
funded,1,225,225,0.532,2175.656276,19,9,0,0,13748,0,5.8,3,2319125
funded,1,100,100,0.532,2175.656276,19,4,0,0,13748,0,5.8,3,2319125
funded,1,375,375,0.532,2175.656276,14,14,0,0,13748,0,5.8,3,2319125
funded,1,200,200,0.532,2175.656276,15,6,0,0,13748,0,5.8,3,2319125
funded,1,400,400,0.532,2175.656276,19,12,0,0,13748,0,5.8,3,2319125
funded,1,175,175,0.532,2175.656276,15,7,0,0,13748,0,5.8,3,2319125
funded,1,1050,1050,0.532,2175.656276,15,41,0,0,13748,0,5.8,3,2319125
funded,1,150,150,0.532,2175.656276,19,6,0,0,13748,0,5.8,3,2319125
funded,1,100,100,0.532,2175.656276,19,4,0,0,13748,0,5.8,3,2319125
funded,1,250,250,0.532,2175.656276,15,9,0,0,13748,0,5.8,3,2319125
funded,1,250,250,0.532,2175.656276,19,10,0,0,13748,0,5.8,3,2319125
funded,1,100,100,0.532,2175.656276,15,4,0,0,13748,0,5.8,3,2319125
funded,1,75,75,0.532,2175.656276,19,2,0,0,13748,0,5.8,3,2319125
funded,1,200,200,0.532,2175.656276,15,8,0,0,13748,0,5.8,3,2319125
funded,1,75,75,0.532,2175.656276,19,3,0,0,13748,0,5.8,3,2319125
funded,1,200,200,0.532,2175.656276,19,7,0,0,13748,0,5.8,3,2319125
funded,1,175,175,0.532,2175.656276,19,1,0,0,13748,0,5.8,3,2319125
funded,1,25,25,0.532,2175.656276,19,1,1,0,13748,0,5.8,3,2319125
funded,1,150,150,0.532,2175.656276,19,6,0,0,13748,0,5.8,3,2319125
funded,1,250,250,0.532,2175.656276,15,10,0,0,13748,0,5.8,3,2319125
funded,1,350,350,0.532,2175.656276,15,13,0,0,13748,0,5.8,3,2319125
funded,1,150,150,0.532,2175.656276,19,3,0,0,13748,0,5.8,3,2319125
expired,0,200,875,0.532,2175.656276,19,7,0,0,13748,0,5.8,3,2319125
expired,0,75,350,0.532,2175.656276,19,2,0,0,13748,0,5.8,3,2319125
expired,0,300,575,0.532,2175.656276,15,6,0,0,13748,0,5.8,3,2319125
expired,0,200,400,0.532,2175.656276,15,7,0,0,13748,0,5.8,3,2319125
expired,0,300,675,0.532,2175.656276,15,9,0,0,13748,0,5.8,3,2319125
expired,0,600,1000,0.532,2175.656276,19,15,0,0,13748,0,5.8,3,2319125
expired,0,125,350,0.532,2175.656276,19,5,0,0,13748,0,5.8,3,2319125
expired,0,150,275,0.532,2175.656276,19,6,0,0,13748,0,5.8,3,2319125
expired,0,0,300,0.532,2175.656276,19,0,0,0,13748,0,5.8,3,2319125
expired,0,75,350,0.532,2175.656276,15,3,0,0,13748,0,5.8,3,2319125
expired,0,125,875,0.532,2175.656276,20,4,0,0,13748,0,5.8,3,2319125
expired,0,300,475,0.532,2175.656276,19,12,0,0,13748,0,5.8,3,2319125
expired,0,275,575,0.532,2175.656276,15,9,0,0,13748,0,5.8,3,2319125
expired,0,100,200,0.532,2175.656276,19,4,0,0,13748,0,5.8,3,2319125
expired,0,50,350,0.532,2175.656276,19,2,0,0,13748,0,5.8,3,2319125
expired,0,225,600,0.532,2175.656276,15,7,0,0,13748,0,5.8,3,2319125
expired,0,275,350,0.532,2175.656276,19,11,0,0,13748,0,5.8,3,2319125
expired,0,50,525,0.532,2175.656276,15,1,0,0,13748,0,5.8,3,2319125
expired,0,225,600,0.532,2175.656276,15,6,0,0,13748,0,5.8,3,2319125
expired,0,275,575,0.532,2175.656276,15,2,0,0,13748,0,5.8,3,2319125
expired,0,300,700,0.532,2175.656276,15,11,0,0,13748,0,5.8,3,2319125
expired,0,150,775,0.532,2175.656276,19,6,0,0,13748,0,5.8,3,2319125
expired,0,200,350,0.532,2175.656276,19,6,0,0,13748,0,5.8,3,2319125
expired,0,325,475,0.532,2175.656276,15,6,0,0,13748,0,5.8,3,2319125
expired,0,125,350,0.532,2175.656276,19,5,0,0,13748,0,5.8,3,2319125
expired,0,200,250,0.532,2175.656276,15,8,0,0,13748,0,5.8,3,2319125
expired,0,50,175,0.532,2175.656276,19,2,0,0,13748,0,5.8,3,2319125
expired,0,1075,1275,0.532,2175.656276,14,29,0,0,13748,0,5.8,3,2319125
expired,0,0,175,0.532,2175.656276,19,0,0,0,13748,0,5.8,3,2319125
expired,0,75,250,0.532,2175.656276,19,3,0,0,13748,0,5.8,3,2319125
expired,0,675,825,0.532,2175.656276,14,27,0,0,13748,0,5.8,3,2319125
expired,0,50,800,0.532,2175.656276,19,2,0,0,13748,0,5.8,3,2319125
expired,0,150,875,0.532,2175.656276,15,5,0,0,13748,0,5.8,3,2319125
expired,0,25,400,0.532,2175.656276,19,1,0,0,13748,0,5.8,3,2319125
expired,0,100,700,0.532,2175.656276,19,4,0,0,13748,0,5.8,3,2319125
expired,0,75,200,0.532,2175.656276,19,3,0,0,13748,0,5.8,3,2319125
expired,0,75,325,0.532,2175.656276,19,3,0,0,13748,0,5.8,3,2319125
expired,0,75,375,0.532,2175.656276,15,2,0,0,13748,0,5.8,3,2319125
expired,0,225,475,0.532,2175.656276,15,6,0,0,13748,0,5.8,3,2319125
expired,0,50,275,0.532,2175.656276,19,2,0,0,13748,0,5.8,3,2319125
expired,0,350,850,0.532,2175.656276,15,8,0,0,13748,0,5.8,3,2319125
expired,0,75,1450,0.532,2175.656276,15,3,0,0,13748,0,5.8,3,2319125
expired,0,250,400,0.532,2175.656276,15,10,0,0,13748,0,5.8,3,2319125
expired,0,50,350,0.532,2175.656276,19,2,0,0,13748,0,5.8,3,2319125
expired,0,175,350,0.532,2175.656276,15,6,0,0,13748,0,5.8,3,2319125
funded,1,300,300,0.532,2175.656276,15,10,0,0,13748,0,5.8,3,2319125
funded,1,50,50,0.532,2175.656276,15,2,0,0,13748,0,5.8,3,2319125
funded,1,100,100,0.532,2175.656276,15,2,0,0,13748,0,5.8,3,2319125
funded,1,175,175,0.532,2175.656276,15,1,1,0,13748,0,5.8,3,2319125
funded,1,400,400,0.532,2175.656276,15,15,1,0,13748,0,5.8,3,2319125
funded,1,375,375,0.532,2175.656276,15,12,0,0,13748,0,5.8,3,2319125
funded,1,125,125,0.532,2175.656276,21,5,0,0,13748,0,5.8,3,2319125
funded,1,150,150,0.532,2175.656276,21,6,0,0,13748,0,5.8,3,2319125
funded,1,150,150,0.532,2175.656276,15,1,0,0,13748,0,5.8,3,2319125
funded,1,275,275,0.532,2175.656276,21,11,0,0,13748,0,5.8,3,2319125
funded,1,100,100,0.532,2175.656276,15,2,0,0,13748,0,5.8,3,2319125
funded,1,375,375,0.532,2175.656276,21,14,0,0,13748,0,5.8,3,2319125
funded,1,100,100,0.532,2175.656276,22,3,0,0,13748,0,5.8,3,2319125
funded,1,375,375,0.532,2175.656276,21,6,0,0,13748,0,5.8,3,2319125
funded,1,225,225,0.532,2175.656276,15,7,0,0,13748,0,5.8,3,2319125
funded,1,150,150,0.532,2175.656276,15,4,0,0,13748,0,5.8,3,2319125
funded,1,275,275,0.532,2175.656276,15,10,0,0,13748,0,5.8,3,2319125
funded,1,125,125,0.532,2175.656276,15,1,0,0,13748,0,5.8,3,2319125
funded,1,225,225,0.532,2175.656276,21,4,0,0,13748,0,5.8,3,2319125
funded,1,300,300,0.532,2175.656276,22,10,0,0,13748,0,5.8,3,2319125
funded,1,375,375,0.532,2175.656276,21,13,0,0,13748,0,5.8,3,2319125
funded,1,375,375,0.532,2175.656276,21,6,0,0,13748,0,5.8,3,2319125
funded,1,125,125,0.532,2175.656276,21,5,0,0,13748,0,5.8,3,2319125
funded,1,225,225,0.532,2175.656276,21,9,0,0,13748,0,5.8,3,2319125
funded,1,150,150,0.532,2175.656276,22,5,0,0,13748,0,5.8,3,2319125
funded,1,300,300,0.532,2175.656276,22,11,0,0,13748,0,5.8,3,2319125
funded,1,300,300,0.532,2175.656276,21,9,0,0,13748,0,5.8,3,2319125
funded,1,225,225,0.532,2175.656276,15,9,0,0,13748,0,5.8,3,2319125
funded,1,50,50,0.532,2175.656276,21,1,0,0,13748,0,5.8,3,2319125
funded,1,175,175,0.532,2175.656276,15,7,0,0,13748,0,5.8,3,2319125
funded,1,175,175,0.532,2175.656276,22,5,0,0,13748,0,5.8,3,2319125
funded,1,75,75,0.532,2175.656276,21,3,0,0,13748,0,5.8,3,2319125
funded,1,150,150,0.532,2175.656276,15,6,0,0,13748,0,5.8,3,2319125
funded,1,75,75,0.532,2175.656276,21,3,0,0,13748,0,5.8,3,2319125
funded,1,275,275,0.532,2175.656276,15,9,0,0,13748,0,5.8,3,2319125
